jobName,city,companyName,companyDesc,workTime,studyTime,jobUrl,companyUrl,companyDomain,rongzi
游戏策划助理,4k-6k,广州,多益网络,,经验不限,不限,https://www.lagou.com/jobs/3518928.html,https://www.lagou.com/gongsi/589.html,"移动互联网,游戏"
游戏策划,8K-15K,成都,小虎运动仓,,经验1-3年,不限,https://www.lagou.com/jobs/3940280.html,https://www.lagou.com/gongsi/299437.html,游戏 文化娱乐
教育类游戏策划人/制作人,15k-30k,北京,一起作业网,,经验3-5年,本科,https://www.lagou.com/jobs/2984501.html,https://www.lagou.com/gongsi/36031.html,"移动互联网,教育"
游戏策划,15k-30k,成都,多益网络成都公司,,经验5-10年,不限,https://www.lagou.com/jobs/659236.html,https://www.lagou.com/gongsi/33198.html,"移动互联网,游戏"
游戏策划,8K-12K,上海,云望,,经验3-5年,本科,https://www.lagou.com/jobs/2899244.html,https://www.lagou.com/gongsi/60305.html,游戏
游戏策划,4k-8k,广州,中顺网络,,经验1-3年,大专,https://www.lagou.com/jobs/1681693.html,https://www.lagou.com/gongsi/110862.html,"游戏,移动互联网"
PC游戏策划,6k-12k,杭州,茵润网络科技,,经验1-3年,本科,https://www.lagou.com/jobs/3918712.html,https://www.lagou.com/gongsi/148071.html,游戏
游戏策划-系统,8k-15k,北京,盖娅互娱,,经验1-3年,本科,https://www.lagou.com/jobs/859091.html,https://www.lagou.com/gongsi/40618.html,"移动互联网,游戏"
游戏策划,6k-12k,上海,桃林网络,,经验1年以下,本科,https://www.lagou.com/jobs/3926597.html,https://www.lagou.com/gongsi/299728.html,移动互联网
游戏策划（日语方向）,10k-20k,广州,网易游戏,,经验不限,本科,https://www.lagou.com/jobs/3821355.html,https://www.lagou.com/gongsi/22790.html,游戏
休闲手机游戏策划,10k-20k,北京,QQ炫舞,,经验1年以下,大专,https://www.lagou.com/jobs/1510086.html,https://www.lagou.com/gongsi/26142.html,游戏
游戏策划,8k-12k,深圳,深圳巨全网络,,经验1-3年,大专,https://www.lagou.com/jobs/3286556.html,https://www.lagou.com/gongsi/57476.html,游戏
教育类游戏策划人,15k-25k,北京,绿橙国际教育,,经验3-5年,本科,https://www.lagou.com/jobs/3946485.html,https://www.lagou.com/gongsi/292580.html,"移动互联网,教育"
游戏策划,5k-9k,苏州,金游,,经验不限,大专,https://www.lagou.com/jobs/3952060.html,https://www.lagou.com/gongsi/22567.html,移动互联网
游戏策划、产品经理,8k-10k,深圳,协奥科技,,经验1-3年,本科,https://www.lagou.com/jobs/3488518.html,https://www.lagou.com/gongsi/239137.html,"移动互联网,其他"
游戏策划(主策/经理),15k-30k,成都,tap4fun,,经验3-5年,本科,https://www.lagou.com/jobs/3308236.html,https://www.lagou.com/gongsi/6868.html,"移动互联网,游戏"
游戏策划,8k-15k,北京,途游,,经验不限,本科,https://www.lagou.com/jobs/3540240.html,https://www.lagou.com/gongsi/2646.html,"移动互联网,游戏"
儿童游戏策划,12k-20k,北京,创优天下,,经验3-5年,本科,https://www.lagou.com/jobs/3383887.html,https://www.lagou.com/gongsi/81904.html,"教育,游戏"
游戏策划师（系统策划）,9k-11k,广州,光奈网络,,经验1-3年,大专,https://www.lagou.com/jobs/3817649.html,https://www.lagou.com/gongsi/278765.html,游戏
少儿游戏策划,5k-10k,成都,大思码,,经验3-5年,本科,https://www.lagou.com/jobs/3790180.html,https://www.lagou.com/gongsi/275723.html,教育
游戏策划,10k-20k,深圳,深圳市拇指游玩科技有限公司,,经验3-5年,本科,https://www.lagou.com/jobs/3652683.html,https://www.lagou.com/gongsi/45699.html,"移动互联网,游戏"
游戏策划,6k-12k,深圳,风月科技,,经验1-3年,不限,https://www.lagou.com/jobs/2160883.html,https://www.lagou.com/gongsi/34429.html,游戏
游戏策划师,5k-10k,广州,逆海信息,,经验1-3年,本科,https://www.lagou.com/jobs/3820422.html,https://www.lagou.com/gongsi/252099.html,游戏
游戏策划师,10k-20k,杭州,薪火网络,,经验3-5年,本科,https://www.lagou.com/jobs/3689051.html,https://www.lagou.com/gongsi/251748.html,"游戏,移动互联网"
资深游戏策划,10k-15k,成都,成都火龙果科技有限公司,,经验5-10年,大专,https://www.lagou.com/jobs/3069875.html,https://www.lagou.com/gongsi/104931.html,游戏
游戏策划,6k-12k,上海,傲世堂,,经验1-3年,本科,https://www.lagou.com/jobs/79401.html,https://www.lagou.com/gongsi/7158.html,游戏
高级游戏策划,15k-30k,北京,魔游天下,,经验5-10年,不限,https://www.lagou.com/jobs/3832384.html,https://www.lagou.com/gongsi/234734.html,游戏
产品经理、游戏策划,8k-10k,深圳,协奥科技,,经验1-3年,本科,https://www.lagou.com/jobs/3437783.html,https://www.lagou.com/gongsi/239137.html,"移动互联网,其他"
游戏策划,3k-6k,杭州,杭州游米信息科技有限公司,,经验1-3年,大专,https://www.lagou.com/jobs/511561.html,https://www.lagou.com/gongsi/57206.html,游戏
游戏策划,8k-15k,北京,暗光互娱,,经验3-5年,本科,https://www.lagou.com/jobs/3930691.html,https://www.lagou.com/gongsi/147549.html,"游戏,文化娱乐"
手机游戏策划,10k-20k,深圳,妃子笑,,经验不限,本科,https://www.lagou.com/jobs/3293668.html,https://www.lagou.com/gongsi/212813.html,游戏
棋牌游戏策划,6k-12k,广州,爱点,,经验1-3年,本科,https://www.lagou.com/jobs/2756383.html,https://www.lagou.com/gongsi/32740.html,"移动互联网,游戏"
游戏策划,10k-20k,上海,上海宽立,,经验3-5年,本科,https://www.lagou.com/jobs/1301071.html,https://www.lagou.com/gongsi/85667.html,"移动互联网,游戏"
游戏策划,8k-13k,深圳,蓝湖网络,,经验1-3年,不限,https://www.lagou.com/jobs/3911826.html,https://www.lagou.com/gongsi/297593.html,"移动互联网,游戏"
游戏策划师,6k-12k,深圳,深圳市天旭汇丰科技有限公司,,经验3-5年,大专,https://www.lagou.com/jobs/3955508.html,https://www.lagou.com/gongsi/280794.html,游戏
游戏策划,7k-10k,深圳,深圳创景,,经验1-3年,大专,https://www.lagou.com/jobs/3325096.html,https://www.lagou.com/gongsi/188002.html,"移动互联网,数据服务"
游戏策划,10k-20k,深圳,赫达科技,,经验1-3年,本科,https://www.lagou.com/jobs/3978645.html,https://www.lagou.com/gongsi/289615.html,"移动互联网,游戏"
棋牌游戏策划,7k-10k,广州,啦咔网络,,经验1-3年,大专,https://www.lagou.com/jobs/3484914.html,https://www.lagou.com/gongsi/140015.html,"移动互联网,社交网络"
游戏策划助理（成都）,3k-5k,成都,多益网络,,经验不限,不限,https://www.lagou.com/jobs/2819979.html,https://www.lagou.com/gongsi/589.html,"移动互联网,游戏"
游戏策划,10k-20k,杭州,小白工作室,,经验3-5年,本科,https://www.lagou.com/jobs/417577.html,https://www.lagou.com/gongsi/39241.html,游戏
游戏策划,8k-16k,深圳,空计网络,,经验3-5年,大专,https://www.lagou.com/jobs/3807773.html,https://www.lagou.com/gongsi/274826.html,"移动互联网,电子商务"
手游游戏策划,8k-13k,广州,三七互娱,,经验1-3年,本科,https://www.lagou.com/jobs/2740436.html,https://www.lagou.com/gongsi/658.html,游戏
游戏策划师,8k-15k,深圳,幻竞科技,,经验不限,大专,https://www.lagou.com/jobs/3294457.html,https://www.lagou.com/gongsi/219950.html,游戏
游戏策划,8k-16k,上海,钻闻科技,,经验1-3年,本科,https://www.lagou.com/jobs/3453596.html,https://www.lagou.com/gongsi/120382.html,游戏
游戏策划,8k-16k,上海,上海幻隙,,经验3-5年,本科,https://www.lagou.com/jobs/2698020.html,https://www.lagou.com/gongsi/154996.html,游戏
游戏策划,8k-10k,成都,顾色,,经验3-5年,大专,https://www.lagou.com/jobs/3947133.html,https://www.lagou.com/gongsi/271716.html,"社交网络,游戏"
高级游戏策划,8k-10k,深圳,慧活人生,,经验3-5年,不限,https://www.lagou.com/jobs/3372676.html,https://www.lagou.com/gongsi/141123.html,"生活服务,教育"
休闲游戏策划,4k-8k,成都,魂动科技,,经验1-3年,本科,https://www.lagou.com/jobs/3997016.html,https://www.lagou.com/gongsi/208738.html,"游戏,移动互联网"
游戏策划经理,10K-20K,深圳,玄吉信息技术,,经验1-3年,不限,https://www.lagou.com/jobs/3973786.html,https://www.lagou.com/gongsi/296394.html,移动互联网
游戏策划专员（实习）,2k-4k,石家庄,非遗世界,,经验不限,大专,https://www.lagou.com/jobs/3923202.html,https://www.lagou.com/gongsi/117756.html,电子商务
游戏策划,15k-30k,深圳,专注于高品质移动游戏开发。,,经验1-3年,本科,https://www.lagou.com/jobs/2424550.html,https://www.lagou.com/gongsi/119007.html,游戏
游戏策划（资源方向）-北京,6k-8k,北京,盖娅互娱,,经验不限,本科,https://www.lagou.com/jobs/1662103.html,https://www.lagou.com/gongsi/40618.html,"移动互联网,游戏"
游戏策划,6K-12K,北京,爱特,,经验1-3年,本科,https://www.lagou.com/jobs/2094238.html,https://www.lagou.com/gongsi/138501.html,"文化娱乐,教育"
棋牌游戏策划,4k-8k,长沙,链牌 PokerLink,,经验1-3年,大专,https://www.lagou.com/jobs/2798985.html,https://www.lagou.com/gongsi/139601.html,游戏
游戏策划,5k-10k,北京,柠檬微趣,,经验不限,本科,https://www.lagou.com/jobs/2356316.html,https://www.lagou.com/gongsi/102278.html,游戏
游戏策划,10k-20k,北京,萌石科技,,经验不限,本科,https://www.lagou.com/jobs/3552886.html,https://www.lagou.com/gongsi/159742.html,游戏
海外游戏策划/运营,8k-12k,上海,逗屋网络,,经验1-3年,本科,https://www.lagou.com/jobs/3755216.html,https://www.lagou.com/gongsi/206418.html,游戏
游戏策划师,8k-15k,上海,沐龙网络,,经验1-3年,本科,https://www.lagou.com/jobs/3666843.html,https://www.lagou.com/gongsi/267931.html,游戏
游戏策划-博彩游戏,20k-30k,上海,GeaxGame,,经验1-3年,不限,https://www.lagou.com/jobs/3994715.html,https://www.lagou.com/gongsi/3366.html,移动互联网
高级游戏策划（社交）,18k-28k,北京,网易,,经验3-5年,本科,https://www.lagou.com/jobs/3957046.html,https://www.lagou.com/gongsi/329.html,"电子商务,移动互联网"
游戏策划师,8k-15k,上海,上海剑闻网络,,经验1-3年,大专,https://www.lagou.com/jobs/3764245.html,https://www.lagou.com/gongsi/200867.html,游戏
游戏策划,8k-15k,北京,纸蛙科技,,经验1-3年,大专,https://www.lagou.com/jobs/3999030.html,https://www.lagou.com/gongsi/174012.html,游戏
游戏策划（模拟经营类）,8k-12k,珠海,沙盒网络,,经验1-3年,不限,https://www.lagou.com/jobs/3780878.html,https://www.lagou.com/gongsi/105202.html,"移动互联网,游戏"
游戏策划,10k-15k,广州,凡跃集团,,经验3-5年,大专,https://www.lagou.com/jobs/3650277.html,https://www.lagou.com/gongsi/95089.html,"移动互联网,游戏"
游戏关卡策划/冒险解谜游戏策划,3k-4k,成都,魂动科技,,经验不限,大专,https://www.lagou.com/jobs/3197545.html,https://www.lagou.com/gongsi/208738.html,"游戏,移动互联网"
游戏策划,5k-10k,杭州,十字星,,经验不限,不限,https://www.lagou.com/jobs/3422006.html,https://www.lagou.com/gongsi/160928.html,游戏
游戏策划（可新手）,4k-5k,深圳,欢乐时刻,,经验1年以下,不限,https://www.lagou.com/jobs/3319593.html,https://www.lagou.com/gongsi/214270.html,游戏
游戏策划,6k-12k,北京,星宇联合,,经验3-5年,大专,https://www.lagou.com/jobs/3844913.html,https://www.lagou.com/gongsi/95163.html,"移动互联网,游戏"
产品经理（游戏策划2名）,10k-20k,成都,花猪互动,,经验3-5年,大专,https://www.lagou.com/jobs/3194098.html,https://www.lagou.com/gongsi/164107.html,"游戏,移动互联网"
棋牌游戏策划,8k-10k,深圳,TOPFUN,,经验1-3年,大专,https://www.lagou.com/jobs/3254637.html,https://www.lagou.com/gongsi/51688.html,游戏
游戏策划,4k-8k,广州,eyeah,,经验不限,本科,https://www.lagou.com/jobs/2087342.html,https://www.lagou.com/gongsi/37482.html,游戏
游戏策划,3K-5K,成都,聚联互通,,经验不限,不限,https://www.lagou.com/jobs/3621215.html,https://www.lagou.com/gongsi/263032.html,移动互联网、游戏
游戏策划-系统执行,6k-10k,深圳,深圳市游戏光年,,经验1-3年,大专,https://www.lagou.com/jobs/3797123.html,https://www.lagou.com/gongsi/248538.html,游戏
游戏策划,4k-7k,北京,风火互娱,,经验不限,本科,https://www.lagou.com/jobs/3202448.html,https://www.lagou.com/gongsi/210809.html,"游戏,移动互联网"
棋牌游戏策划,10k-20k,广州,网易游戏,,经验不限,本科,https://www.lagou.com/jobs/3854549.html,https://www.lagou.com/gongsi/22790.html,游戏
游戏策划（休闲游戏方向）,8k-16k,南京,Tenqus拾趣,,经验3-5年,本科,https://www.lagou.com/jobs/3923439.html,https://www.lagou.com/gongsi/299090.html,"移动互联网,游戏"
游戏策划,5k-8k,北京,神武互动,,经验1-3年,本科,https://www.lagou.com/jobs/3740121.html,https://www.lagou.com/gongsi/93436.html,游戏
游戏策划,4k-6k,上海,掌玩互娱,,经验不限,大专,https://www.lagou.com/jobs/1064942.html,https://www.lagou.com/gongsi/43878.html,游戏
德州扑克游戏策划,8k-12k,北京,联众游戏,,经验1-3年,大专,https://www.lagou.com/jobs/3919239.html,https://www.lagou.com/gongsi/23622.html,游戏
游戏策划,10K-20K,上海,鸣岐科技,,经验1-3年,大专,https://www.lagou.com/jobs/3809938.html,https://www.lagou.com/gongsi/185858.html,"移动互联网,游戏"
游戏策划,1k-2k,成都,聚联互通,,经验1年以下,不限,https://www.lagou.com/jobs/3843295.html,https://www.lagou.com/gongsi/263032.html,移动互联网、游戏
游戏策划,8k-15k,深圳,龙宇网络,,经验不限,本科,https://www.lagou.com/jobs/3877736.html,https://www.lagou.com/gongsi/113042.html,"移动互联网,游戏"
游戏策划,4k-8k,上海,竹灵,,经验1-3年,不限,https://www.lagou.com/jobs/255412.html,https://www.lagou.com/gongsi/37562.html,"移动互联网,游戏"
游戏策划经理,15k-25k,北京,OracleChain,,经验1-3年,本科,https://www.lagou.com/jobs/3927795.html,https://www.lagou.com/gongsi/299652.html,"移动互联网,数据服务"
游戏体验+游戏策划实习生/游戏设计助理,4k-7k,南京,软世通,,经验不限,大专,https://www.lagou.com/jobs/3438320.html,https://www.lagou.com/gongsi/239787.html,"移动互联网,广告营销"
游戏策划,8k-10k,上海,上海幻踌,,经验1-3年,不限,https://www.lagou.com/jobs/3892687.html,https://www.lagou.com/gongsi/276733.html,"移动互联网,游戏"
游戏策划,15k-30k,北京,JoyCastle,,经验不限,本科,https://www.lagou.com/jobs/3091688.html,https://www.lagou.com/gongsi/110628.html,"移动互联网,游戏"
游戏策划,9k-18k,北京,6waves,,经验1-3年,本科,https://www.lagou.com/jobs/28778.html,https://www.lagou.com/gongsi/6340.html,游戏
游戏策划 关卡策划,8k-15k,上海,英佩游戏,,经验1-3年,大专,https://www.lagou.com/jobs/635160.html,https://www.lagou.com/gongsi/7532.html,游戏
棋牌游戏策划,8k-12k,深圳,恺行网络,,经验1-3年,本科,https://www.lagou.com/jobs/3120952.html,https://www.lagou.com/gongsi/204191.html,移动互联网
棋牌游戏策划,6k-12k,杭州,茵润网络科技,,经验1-3年,本科,https://www.lagou.com/jobs/3934928.html,https://www.lagou.com/gongsi/148071.html,游戏
游戏策划,15k-30k,北京,华夏智安,,经验3-5年,本科,https://www.lagou.com/jobs/3695589.html,https://www.lagou.com/gongsi/60539.html,移动互联网
游戏策划师,6k-12k,上海,上海逗趣,,经验1-3年,大专,https://www.lagou.com/jobs/3596386.html,https://www.lagou.com/gongsi/68752.html,"移动互联网,社交网络"
棋牌游戏策划,10k-20k,深圳,腾讯,,经验3-5年,本科,https://www.lagou.com/jobs/3409534.html,https://www.lagou.com/gongsi/451.html,"移动互联网 ,游戏"
棋牌游戏策划,8k-12k,深圳,恺行网络,,经验1-3年,大专,https://www.lagou.com/jobs/3767634.html,https://www.lagou.com/gongsi/204191.html,移动互联网
二次元游戏策划,7k-14k,北京,途游,,经验不限,本科,https://www.lagou.com/jobs/3717079.html,https://www.lagou.com/gongsi/2646.html,"移动互联网,游戏"
游戏策划（应届）,2k-4k,广州,51gamer,,经验应届毕业生,本科,https://www.lagou.com/jobs/3255374.html,https://www.lagou.com/gongsi/190634.html,游戏
游戏策划,8k-15k,北京,暗光互娱,,经验3-5年,本科,https://www.lagou.com/jobs/3930774.html,https://www.lagou.com/gongsi/147549.html,"游戏,文化娱乐"
游戏策划师（主策培养方向）,5k-10k,福州,MENA MOBILE,,经验不限,本科,https://www.lagou.com/jobs/3815934.html,https://www.lagou.com/gongsi/114824.html,"移动互联网,电子商务"
游戏策划,5k-8k,北京,柠檬微趣,,经验1-3年,本科,https://www.lagou.com/jobs/2639480.html,https://www.lagou.com/gongsi/138303.html,"移动互联网,游戏"
游戏策划,5k-10k,深圳,动能无线,,经验1-3年,本科,https://www.lagou.com/jobs/3916788.html,https://www.lagou.com/gongsi/286352.html,"移动互联网,广告营销"
棋牌游戏策划,10k-20k,深圳,深圳维京人,,经验3-5年,大专,https://www.lagou.com/jobs/3396690.html,https://www.lagou.com/gongsi/116977.html,"游戏,文化娱乐"
游戏策划(主策划）,15k-30k,北京,极客创游,,经验3-5年,本科,https://www.lagou.com/jobs/1129426.html,https://www.lagou.com/gongsi/42238.html,游戏
游戏策划实习生,2k-4k,广州,灵趣游戏,,经验1年以下,大专,https://www.lagou.com/jobs/3567081.html,https://www.lagou.com/gongsi/235685.html,"游戏,移动互联网"
棋牌游戏策划,10k-20k,深圳,新媒互娱,,经验1-3年,不限,https://www.lagou.com/jobs/2931706.html,https://www.lagou.com/gongsi/119851.html,游戏
游戏策划,8k-15k,北京,暗光互娱,,经验3-5年,本科,https://www.lagou.com/jobs/3938626.html,https://www.lagou.com/gongsi/147549.html,"游戏,文化娱乐"
资深游戏策划,7k-14k,广州,乐人游戏,,经验1-3年,大专,https://www.lagou.com/jobs/3940769.html,https://www.lagou.com/gongsi/51680.html,"移动互联网,游戏"
高级游戏策划,8k-15k,上海,上海佰游网络科技有限公司,,经验1-3年,大专,https://www.lagou.com/jobs/3745142.html,https://www.lagou.com/gongsi/44456.html,游戏
游戏策划,8k-15k,上海,COOLA,,经验1-3年,大专,https://www.lagou.com/jobs/2056832.html,https://www.lagou.com/gongsi/67655.html,移动互联网
手机单机游戏策划,5k-10k,成都,艺馨达,,经验1-3年,本科,https://www.lagou.com/jobs/3875498.html,https://www.lagou.com/gongsi/39066.html,"移动互联网,游戏"
游戏策划（系统策划）,8k-15k,北京,纸蛙科技,,经验1-3年,大专,https://www.lagou.com/jobs/3931284.html,https://www.lagou.com/gongsi/174012.html,游戏
高新招游戏策划,4k-6k,成都,攀成无忧,,经验不限,大专,https://www.lagou.com/jobs/3628594.html,https://www.lagou.com/gongsi/252426.html,移动互联网
足球经理类游戏策划,10k-20k,上海,gamechef,,经验3-5年,大专,https://www.lagou.com/jobs/2324587.html,https://www.lagou.com/gongsi/117753.html,"移动互联网,游戏"
游戏策划（执行主策）,15k-22k,广州,好悦游戏,,经验3-5年,大专,https://www.lagou.com/jobs/3828150.html,https://www.lagou.com/gongsi/204534.html,"移动互联网,游戏"
手游游戏策划,9k-12k,广州,上海龙橙,,经验1-3年,大专,https://www.lagou.com/jobs/1632522.html,https://www.lagou.com/gongsi/36153.html,移动互联网
游戏策划（关卡战斗1人 系统1人）,5k-6k,北京,九天互动软件,,经验不限,本科,https://www.lagou.com/jobs/3901154.html,https://www.lagou.com/gongsi/3172.html,游戏
游戏策划（棋牌方向）,8k-15k,北京,展游,,经验1-3年,不限,https://www.lagou.com/jobs/3703133.html,https://www.lagou.com/gongsi/107701.html,游戏
游戏策划（棋牌游戏）,8k-10k,上海,上海驭网,,经验1-3年,大专,https://www.lagou.com/jobs/3740709.html,https://www.lagou.com/gongsi/126294.html,移动互联网
棋牌游戏策划,10k-20k,广州,网易游戏,,经验不限,本科,https://www.lagou.com/jobs/2799731.html,https://www.lagou.com/gongsi/22790.html,游戏
棋牌游戏策划,10k-20k,深圳,弘通网络,,经验1-3年,不限,https://www.lagou.com/jobs/3934062.html,https://www.lagou.com/gongsi/255351.html,"游戏,移动互联网"
手机独立游戏策划,6k-12k,成都,艺馨达,,经验1年以下,本科,https://www.lagou.com/jobs/3983304.html,https://www.lagou.com/gongsi/39066.html,"移动互联网,游戏"
游戏策划(要求外语专业）（欢迎应届毕业生投递）,5k-7k,武汉,武汉世纪德安,,经验不限,本科,https://www.lagou.com/jobs/3663641.html,https://www.lagou.com/gongsi/136857.html,"电子商务,游戏"
棋牌游戏策划,8k-15k,深圳,嗨皮窝,,经验1-3年,大专,https://www.lagou.com/jobs/3447137.html,https://www.lagou.com/gongsi/52571.html,"移动互联网,游戏"
棋牌游戏策划（急聘）,4k-6k,西安,数字楼兰,,经验1-3年,大专,https://www.lagou.com/jobs/3712134.html,https://www.lagou.com/gongsi/107911.html,"移动互联网,电子商务"
棋牌游戏策划,6k-10k,上海,有乐游戏,,经验1-3年,大专,https://www.lagou.com/jobs/3962754.html,https://www.lagou.com/gongsi/65061.html,"移动互联网,游戏"
棋牌游戏策划,8k-15k,深圳,四海同创,,经验1-3年,本科,https://www.lagou.com/jobs/3866154.html,https://www.lagou.com/gongsi/202948.html,"游戏,金融"
初级游戏策划（军事方向）,4k-8k,成都,成都金角网络,,经验1-3年,大专,https://www.lagou.com/jobs/3879808.html,https://www.lagou.com/gongsi/207777.html,"移动互联网,游戏"
资深游戏策划,8k-16k,上海,竹灵,,经验3-5年,不限,https://www.lagou.com/jobs/3145951.html,https://www.lagou.com/gongsi/37562.html,"移动互联网,游戏"
游戏策划（系统策划）,15k-30k,北京,极客创游,,经验3-5年,本科,https://www.lagou.com/jobs/1129430.html,https://www.lagou.com/gongsi/42238.html,游戏
棋牌游戏策划,7k-14k,杭州,千指鹤,,经验1-3年,大专,https://www.lagou.com/jobs/3855794.html,https://www.lagou.com/gongsi/171764.html,游戏
游戏策划（剧情策划）,5k-10k,北京,赛亚人,,经验不限,本科,https://www.lagou.com/jobs/3555370.html,https://www.lagou.com/gongsi/63704.html,游戏
棋牌游戏策划,6k-10k,杭州,开启网络,,经验1-3年,大专,https://www.lagou.com/jobs/2738140.html,https://www.lagou.com/gongsi/24322.html,移动互联网
游戏策划主管,10k-20k,北京,首游互动,,经验3-5年,本科,https://www.lagou.com/jobs/3934258.html,https://www.lagou.com/gongsi/255844.html,游戏、电子商务
游戏策划实习生,2k-3k,北京,北京创思科技,,经验不限,大专,https://www.lagou.com/jobs/3820008.html,https://www.lagou.com/gongsi/284055.html,"移动互联网,游戏"
二次元游戏策划,5k-10k,上海,番糖游戏,,经验1-3年,不限,https://www.lagou.com/jobs/2431116.html,https://www.lagou.com/gongsi/19629.html,游戏
游戏策划（文案/剧情策划）,8k-15k,广州,4399游戏,,经验不限,本科,https://www.lagou.com/jobs/3254947.html,https://www.lagou.com/gongsi/710.html,游戏
社交游戏策划,10k-15k,杭州,玩主,,经验不限,不限,https://www.lagou.com/jobs/3928537.html,https://www.lagou.com/gongsi/63212.html,"移动互联网,社交网络"
游戏策划设计师,15k-20k,北京,龙视传媒有限公司,,经验3-5年,大专,https://www.lagou.com/jobs/3926632.html,https://www.lagou.com/gongsi/52242.html,移动互联网
棋牌游戏策划,4k-8k,广州,斗米棋牌,,经验不限,大专,https://www.lagou.com/jobs/3668913.html,https://www.lagou.com/gongsi/268343.html,游戏
游戏策划（剧情）(41),10k-15k,北京,祖龙娱乐,,经验不限,不限,https://www.lagou.com/jobs/3969073.html,https://www.lagou.com/gongsi/130887.html,"游戏,移动互联网"
棋牌游戏策划,10k-20k,广州,康宁游戏,,经验3-5年,大专,https://www.lagou.com/jobs/3755565.html,https://www.lagou.com/gongsi/159831.html,"游戏,文化娱乐"
棋牌游戏策划,15k-30k,深圳,悠乐科技,,经验3-5年,不限,https://www.lagou.com/jobs/3728064.html,https://www.lagou.com/gongsi/169107.html,"游戏,移动互联网"
游戏策划（数值策划）,8k-15k,广州,暗沙游戏,,经验1-3年,大专,https://www.lagou.com/jobs/3159519.html,https://www.lagou.com/gongsi/68272.html,游戏
手游 资深游戏策划,7k-14k,天津,天津游爱,,经验1-3年,不限,https://www.lagou.com/jobs/106237.html,https://www.lagou.com/gongsi/11249.html,"移动互联网,游戏"
棋牌游戏产品经理(游戏策划),10k-20k,深圳,点加互动,,经验3-5年,大专,https://www.lagou.com/jobs/2497213.html,https://www.lagou.com/gongsi/33256.html,"移动互联网,游戏"
RPG类游戏策划,4k-8k,杭州,鲜芋科技,,经验不限,本科,https://www.lagou.com/jobs/3262432.html,https://www.lagou.com/gongsi/169579.html,"移动互联网,游戏"
游戏策划 (数值方向),8k-12k,珠海,沙盒网络,,经验1-3年,不限,https://www.lagou.com/jobs/3780846.html,https://www.lagou.com/gongsi/105202.html,"移动互联网,游戏"
棋牌游戏策划,9k-15k,北京,天津闲趣科技有限公司,,经验不限,不限,https://www.lagou.com/jobs/3722628.html,https://www.lagou.com/gongsi/275225.html,游戏
棋牌游戏策划,8k-15k,成都,博众互动,,经验3-5年,本科,https://www.lagou.com/jobs/3209387.html,https://www.lagou.com/gongsi/211648.html,"游戏,移动互联网"
游戏策划（数值）,8k-15k,杭州,汇玩科技,,经验1-3年,不限,https://www.lagou.com/jobs/595106.html,https://www.lagou.com/gongsi/58320.html,游戏
棋牌游戏策划,8k-15k,深圳,深圳市麦游互动科技有限公司,,经验1-3年,不限,https://www.lagou.com/jobs/3305274.html,https://www.lagou.com/gongsi/68375.html,游戏
游戏策划（数值策划）,6k-12k,广州,好悦游戏,,经验1-3年,本科,https://www.lagou.com/jobs/3634861.html,https://www.lagou.com/gongsi/204534.html,"移动互联网,游戏"
sz-游戏策划（玩法设计）（中手游投资公司）,10k-20k,深圳,CMGE中手游,,经验1-3年,大专,https://www.lagou.com/jobs/3895077.html,https://www.lagou.com/gongsi/29911.html,"移动互联网,游戏"
H5游戏策划,8k-15k,上海,捞月狗,,经验1-3年,本科,https://www.lagou.com/jobs/3438860.html,https://www.lagou.com/gongsi/46792.html,移动互联网
棋牌游戏策划,10k-20k,北京,微赛,,经验不限,大专,https://www.lagou.com/jobs/2691672.html,https://www.lagou.com/gongsi/112696.html,"移动互联网,文化娱乐"
英语翻译游戏策划（欢迎外语专业应届生）,5k-7k,武汉,武汉世纪德安,,经验不限,本科,https://www.lagou.com/jobs/3696552.html,https://www.lagou.com/gongsi/136857.html,"电子商务,游戏"
游戏策划（数值）(47),10k-15k,北京,祖龙娱乐,,经验不限,不限,https://www.lagou.com/jobs/3969094.html,https://www.lagou.com/gongsi/130887.html,"游戏,移动互联网"
vr游戏策划师,15k-25k,深圳,multiverse,,经验3-5年,大专,https://www.lagou.com/jobs/3231929.html,https://www.lagou.com/gongsi/156287.html,游戏
产品助理（H5游戏策划）,5k-10k,深圳,花儿绽放网络科技,,经验1-3年,本科,https://www.lagou.com/jobs/3845028.html,https://www.lagou.com/gongsi/33128.html,"移动互联网,广告营销"
广告策划/小游戏策划/剧情策划,3k-6k,厦门,觅鲸AR,,经验1-3年,大专,https://www.lagou.com/jobs/3919970.html,https://www.lagou.com/gongsi/214521.html,"移动互联网,广告营销"
VR游戏策划,8K-14K,北京,北京汇界科技,,经验不限,不限,https://www.lagou.com/jobs/3927259.html,https://www.lagou.com/gongsi/166053.html,"移动互联网,游戏"
游戏策划实习生（AR/VR游戏PM方向）,3k-6k,杭州,零蒙AR,,经验不限,不限,https://www.lagou.com/jobs/3972763.html,https://www.lagou.com/gongsi/265743.html,"游戏,企业服务"
AR/VR游戏策划（产品经理PM）,6K-12K,北京,哈视奇科技(HashVR),,经验不限,不限,https://www.lagou.com/jobs/3951260.html,https://www.lagou.com/gongsi/122975.html,游戏
